;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
636;610-46-4100;A;Sao Paulo;Normal;Homem;Saude e beleza;28,95;7;10,13;212,78;03/03/2019;20:31;Cartao de Credito;202,65;4,761904762;10,1325;6
637;318-81-2368;C;Guarulhos;Normal;Mulher;Acessorios eletronicos;46,2;1;2,31;48,51;3/19/2019;12:16;Dinheiro;46,2;4,761904762;2,31;6,3
638;364-33-8584;B;Mogi das Cruzes;Member;Mulher;Alimentos e bebidas;17,63;5;4,41;92,56;03/08/2019;15:27;Dinheiro;88,15;4,761904762;4,4075;8,5
639;665-63-9737;B;Mogi das Cruzes;Normal;Homem;Acessorios de Moda;52,42;3;7,86;165,12;2/27/2019;17:36;PIX;157,26;4,761904762;7,863;7,5
640;695-09-5146;B;Mogi das Cruzes;Member;Mulher;Alimentos e bebidas;98,79;3;14,82;311,19;2/23/2019;20:00;PIX;296,37;4,761904762;14,8185;6,4
641;155-45-3814;C;Guarulhos;Member;Mulher;Acessorios eletronicos;88,55;8;35,42;743,82;3/19/2019;15:29;PIX;708,4;4,761904762;35,42;4,7
642;794-32-2436;B;Mogi das Cruzes;Member;Homem;Acessorios eletronicos;55,67;2;5,57;116,91;3/27/2019;15:08;PIX;111,34;4,761904762;5,567;6
643;131-15-8856;C;Guarulhos;Member;Mulher;Alimentos e bebidas;72,52;8;29,01;609,17;3/30/2019;19:26;Cartao de Credito;580,16;4,761904762;29,008;4
644;273-84-2164;C;Guarulhos;Member;Homem;Acessorios eletronicos;12,05;5;3,01;63,26;2/16/2019;15:53;PIX;60,25;4,761904762;3,0125;5,5
645;706-36-6154;A;Sao Paulo;Member;Homem;Casa e estilo de vida;19,36;9;8,71;182,95;1/18/2019;18:43;PIX;174,24;4,761904762;8,712;8,7
646;778-89-7974;C;Guarulhos;Normal;Homem;Saude e beleza;70,21;6;21,06;442,32;3/30/2019;14:58;Dinheiro;421,26;4,761904762;21,063;7,4
647;574-31-8277;B;Mogi das Cruzes;Member;Homem;Acessorios de Moda;33,63;1;1,68;35,31;3/20/2019;19:55;Dinheiro;33,63;4,761904762;1,6815;5,6
648;859-71-0933;C;Guarulhos;Member;Mulher;Esportes e viagens;15,49;2;1,55;32,53;1/16/2019;15:10;Dinheiro;30,98;4,761904762;1,549;6,3
649;740-11-5257;C;Guarulhos;Normal;Homem;Acessorios eletronicos;24,74;10;12,37;259,77;2/24/2019;16:44;Dinheiro;247,4;4,761904762;12,37;7,1
650;369-82-2676;B;Mogi das Cruzes;Normal;Homem;Acessorios eletronicos;75,66;5;18,92;397,22;1/15/2019;18:22;PIX;378,3;4,761904762;18,915;7,8
651;563-47-4072;B;Mogi das Cruzes;Normal;Mulher;Saude e beleza;55,81;6;16,74;351,6;1/22/2019;11:52;Dinheiro;334,86;4,761904762;16,743;9,9
652;742-04-5161;A;Sao Paulo;Member;Homem;Casa e estilo de vida;72,78;10;36,39;764,19;02/03/2019;17:24;Dinheiro;727,8;4,761904762;36,39;7,3
653;149-15-7606;B;Mogi das Cruzes;Member;Homem;Esportes e viagens;37,32;9;16,79;352,67;03/06/2019;15:31;PIX;335,88;4,761904762;16,794;5,1
654;133-77-3154;B;Mogi das Cruzes;Member;Homem;Acessorios de Moda;60,18;4;12,04;252,76;2/16/2019;18:04;Cartao de Credito;240,72;4,761904762;12,036;9,4
655;169-52-4504;A;Sao Paulo;Normal;Mulher;Acessorios eletronicos;15,69;3;2,35;49,42;3/14/2019;14:13;Cartao de Credito;47,07;4,761904762;2,3535;5,8
656;250-81-7186;C;Guarulhos;Normal;Mulher;Acessorios eletronicos;99,69;1;4,98;104,67;2/27/2019;10:23;Cartao de Credito;99,69;4,761904762;4,9845;8
657;562-12-5430;A;Sao Paulo;Member;Mulher;Acessorios de Moda;88,15;3;13,22;277,67;1/18/2019;10:11;PIX;264,45;4,761904762;13,2225;7,9
658;816-72-8853;A;Sao Paulo;Member;Mulher;Esportes e viagens;27,93;5;6,98;146,63;1/29/2019;15:48;Dinheiro;139,65;4,761904762;6,9825;5,9
659;491-38-3499;A;Sao Paulo;Member;Homem;Acessorios de Moda;55,45;1;2,77;58,22;2/26/2019;17:46;Cartao de Credito;55,45;4,761904762;2,7725;4,9
660;322-02-2271;B;Mogi das Cruzes;Normal;Mulher;Esportes e viagens;42,97;3;6,45;135,36;02/03/2019;11:46;Dinheiro;128,91;4,761904762;6,4455;9,3
661;842-29-4695;C;Guarulhos;Member;Homem;Esportes e viagens;17,14;7;6;125,98;1/16/2019;12:07;Cartao de Credito;119,98;4,761904762;5,999;7,9
662;725-67-2480;B;Mogi das Cruzes;Member;Mulher;Acessorios de Moda;58,75;6;17,63;370,13;3/24/2019;18:14;Cartao de Credito;352,5;4,761904762;17,625;5,9
663;641-51-2661;C;Guarulhos;Member;Mulher;Alimentos e bebidas;87,1;10;43,55;914,55;02/12/2019;14:45;Cartao de Credito;871;4,761904762;43,55;9,9
664;714-02-3114;C;Guarulhos;Normal;Mulher;Esportes e viagens;98,8;2;9,88;207,48;2/21/2019;11:39;Dinheiro;197,6;4,761904762;9,88;7,7
665;518-17-2983;A;Sao Paulo;Normal;Mulher;Acessorios de Moda;48,63;4;9,73;204,25;02/04/2019;15:44;PIX;194,52;4,761904762;9,726;7,6
666;779-42-2410;B;Mogi das Cruzes;Member;Homem;Alimentos e bebidas;57,74;3;8,66;181,88;2/20/2019;13:06;PIX;173,22;4,761904762;8,661;7,7
667;190-14-3147;B;Mogi das Cruzes;Normal;Mulher;Saude e beleza;17,97;4;3,59;75,47;2/23/2019;20:43;PIX;71,88;4,761904762;3,594;6,4
668;408-66-6712;C;Guarulhos;Member;Mulher;Saude e beleza;47,71;6;14,31;300,57;2/16/2019;14:19;PIX;286,26;4,761904762;14,313;4,4
669;679-22-6530;B;Mogi das Cruzes;Normal;Mulher;Esportes e viagens;40,62;2;4,06;85,3;1/17/2019;10:01;Cartao de Credito;81,24;4,761904762;4,062;4,1
670;588-47-8641;A;Sao Paulo;Member;Homem;Acessorios de Moda;56,04;10;28,02;588,42;1/14/2019;19:30;PIX;560,4;4,761904762;28,02;4,4
671;642-61-4706;B;Mogi das Cruzes;Member;Homem;Alimentos e bebidas;93,4;2;9,34;196,14;3/30/2019;16:34;Dinheiro;186,8;4,761904762;9,34;5,5
672;576-31-4774;B;Mogi das Cruzes;Normal;Mulher;Saude e beleza;73,41;3;11,01;231,24;03/02/2019;13:10;PIX;220,23;4,761904762;11,0115;4
673;556-41-6224;C;Guarulhos;Normal;Homem;Saude e beleza;33,64;8;13,46;282,58;2/15/2019;17:10;Cartao de Credito;269,12;4,761904762;13,456;9,3
674;811-03-8790;A;Sao Paulo;Normal;Mulher;Acessorios eletronicos;45,48;10;22,74;477,54;03/01/2019;10:22;Cartao de Credito;454,8;4,761904762;22,74;4,8
675;242-11-3142;B;Mogi das Cruzes;Member;Homem;Acessorios de Moda;83,77;2;8,38;175,92;2/24/2019;19:57;Dinheiro;167,54;4,761904762;8,377;4,6
676;752-23-3760;B;Mogi das Cruzes;Member;Mulher;Esportes e viagens;64,08;7;22,43;470,99;2/19/2019;19:29;Cartao de Credito;448,56;4,761904762;22,428;7,3
677;274-05-5470;A;Sao Paulo;Member;Mulher;Alimentos e bebidas;73,47;4;14,69;308,57;2/23/2019;18:30;Dinheiro;293,88;4,761904762;14,694;6
678;648-94-3045;C;Guarulhos;Normal;Homem;Saude e beleza;58,95;10;29,48;618,98;02/07/2019;14:27;PIX;589,5;4,761904762;29,475;8,1
679;130-67-4723;A;Sao Paulo;Member;Homem;Alimentos e bebidas;48,5;6;14,55;305,55;01/11/2019;13:57;PIX;291;4,761904762;14,55;9,4
680;528-87-5606;B;Mogi das Cruzes;Member;Mulher;Acessorios eletronicos;39,48;1;1,97;41,45;02/12/2019;19:43;Dinheiro;39,48;4,761904762;1,974;6,5
681;320-85-2052;B;Mogi das Cruzes;Normal;Mulher;Esportes e viagens;34,81;1;1,74;36,55;1/14/2019;10:11;Cartao de Credito;34,81;4,761904762;1,7405;7
682;370-96-0655;C;Guarulhos;Normal;Mulher;Acessorios de Moda;49,32;6;14,8;310,72;01/09/2019;13:46;PIX;295,92;4,761904762;14,796;7,1
683;105-10-6182;A;Sao Paulo;Member;Homem;Acessorios de Moda;21,48;2;2,15;45,11;2/27/2019;12:22;PIX;42,96;4,761904762;2,148;6,6
684;510-79-0415;B;Mogi das Cruzes;Member;Mulher;Esportes e viagens;23,08;6;6,92;145,4;1/24/2019;19:20;PIX;138,48;4,761904762;6,924;4,9
685;241-96-5076;B;Mogi das Cruzes;Member;Mulher;Casa e estilo de vida;49,1;2;4,91;103,11;01/08/2019;12:58;Cartao de Credito;98,2;4,761904762;4,91;6,4
686;767-97-4650;B;Mogi das Cruzes;Member;Mulher;Esportes e viagens;64,83;2;6,48;136,14;01/08/2019;11:59;Cartao de Credito;129,66;4,761904762;6,483;8
687;648-83-1321;A;Sao Paulo;Member;Homem;Casa e estilo de vida;63,56;10;31,78;667,38;1/16/2019;17:59;Dinheiro;635,6;4,761904762;31,78;4,3
688;173-57-2300;C;Guarulhos;Member;Homem;Esportes e viagens;72,88;2;7,29;153,05;3/13/2019;12:51;Dinheiro;145,76;4,761904762;7,288;6,1
689;305-03-2383;A;Sao Paulo;Normal;Mulher;Alimentos e bebidas;67,1;3;10,07;211,37;2/15/2019;10:36;Dinheiro;201,3;4,761904762;10,065;7,5
690;394-55-6384;C;Guarulhos;Member;Mulher;Esportes e viagens;70,19;9;31,59;663,3;1/25/2019;13:38;Dinheiro;631,71;4,761904762;31,5855;6,7
691;266-20-6657;C;Guarulhos;Member;Homem;Alimentos e bebidas;55,04;7;19,26;404,54;03/12/2019;19:39;PIX;385,28;4,761904762;19,264;5,2
692;689-05-1884;A;Sao Paulo;Member;Homem;Saude e beleza;48,63;10;24,32;510,62;03/04/2019;12:44;Dinheiro;486,3;4,761904762;24,315;8,8
693;196-01-2849;C;Guarulhos;Member;Mulher;Acessorios de Moda;73,38;7;25,68;539,34;02/10/2019;13:56;Dinheiro;513,66;4,761904762;25,683;9,5
694;372-62-5264;C;Guarulhos;Normal;Mulher;Alimentos e bebidas;52,6;9;23,67;497,07;1/16/2019;14:42;Dinheiro;473,4;4,761904762;23,67;7,6
695;800-09-8606;A;Sao Paulo;Member;Mulher;Casa e estilo de vida;87,37;5;21,84;458,69;1/29/2019;19:45;Dinheiro;436,85;4,761904762;21,8425;6,6
696;182-52-7000;A;Sao Paulo;Member;Mulher;Esportes e viagens;27,04;4;5,41;113,57;01/01/2019;20:26;PIX;108,16;4,761904762;5,408;6,9
697;826-58-8051;B;Mogi das Cruzes;Normal;Homem;Casa e estilo de vida;62,19;4;12,44;261,2;01/06/2019;19:46;PIX;248,76;4,761904762;12,438;4,3
698;868-06-0466;A;Sao Paulo;Member;Homem;Acessorios eletronicos;69,58;9;31,31;657,53;2/19/2019;19:38;Cartao de Credito;626,22;4,761904762;31,311;7,8
699;751-41-9720;C;Guarulhos;Normal;Homem;Casa e estilo de vida;97,5;10;48,75;1023,75;01/12/2019;16:18;PIX;975;4,761904762;48,75;8
700;626-43-7888;C;Guarulhos;Normal;Mulher;Acessorios de Moda;60,41;8;24,16;507,44;02/07/2019;12:23;PIX;483,28;4,761904762;24,164;9,6
701;176-64-7711;B;Mogi das Cruzes;Normal;Homem;Alimentos e bebidas;32,32;3;4,85;101,81;3/27/2019;19:11;Cartao de Credito;96,96;4,761904762;4,848;4,3
702;191-29-0321;B;Mogi das Cruzes;Member;Mulher;Acessorios de Moda;19,77;10;9,89;207,59;2/27/2019;18:57;Cartao de Credito;197,7;4,761904762;9,885;5
703;729-06-2010;B;Mogi das Cruzes;Member;Homem;Saude e beleza;80,47;9;36,21;760,44;01/06/2019;11:18;Dinheiro;724,23;4,761904762;36,2115;9,2
704;640-48-5028;B;Mogi das Cruzes;Member;Mulher;Casa e estilo de vida;88,39;9;39,78;835,29;03/02/2019;12:40;Dinheiro;795,51;4,761904762;39,7755;6,3
705;186-79-9562;B;Mogi das Cruzes;Normal;Homem;Saude e beleza;71,77;7;25,12;527,51;3/29/2019;14:06;Dinheiro;502,39;4,761904762;25,1195;8,9
706;834-45-5519;B;Mogi das Cruzes;Normal;Mulher;Acessorios eletronicos;43;4;8,6;180,6;1/31/2019;20:48;PIX;172;4,761904762;8,6;7,6
707;162-65-8559;C;Guarulhos;Member;Homem;Alimentos e bebidas;68,98;1;3,45;72,43;1/21/2019;20:13;Dinheiro;68,98;4,761904762;3,449;4,8
708;760-27-5490;C;Guarulhos;Normal;Homem;Acessorios de Moda;15,62;8;6,25;131,21;1/20/2019;20:37;PIX;124,96;4,761904762;6,248;9,1
709;445-30-9252;A;Sao Paulo;Normal;Homem;Esportes e viagens;25,7;3;3,86;80,96;1/17/2019;17:59;PIX;77,1;4,761904762;3,855;6,1
710;786-94-2700;A;Sao Paulo;Member;Homem;Alimentos e bebidas;80,62;6;24,19;507,91;2/28/2019;20:18;Dinheiro;483,72;4,761904762;24,186;9,1
711;728-88-7867;C;Guarulhos;Member;Mulher;Casa e estilo de vida;75,53;4;15,11;317,23;3/19/2019;15:52;PIX;302,12;4,761904762;15,106;8,3
712;183-21-3799;C;Guarulhos;Normal;Mulher;Acessorios eletronicos;77,63;9;34,93;733,6;2/19/2019;15:14;PIX;698,67;4,761904762;34,9335;7,2
713;268-20-3585;C;Guarulhos;Normal;Mulher;Saude e beleza;13,85;9;6,23;130,88;02/04/2019;12:50;PIX;124,65;4,761904762;6,2325;6
714;735-32-9839;C;Guarulhos;Member;Homem;Acessorios de Moda;98,7;8;39,48;829,08;1/31/2019;10:36;PIX;789,6;4,761904762;39,48;8,5
715;258-92-7466;A;Sao Paulo;Normal;Mulher;Saude e beleza;35,68;5;8,92;187,32;02/06/2019;18:33;Cartao de Credito;178,4;4,761904762;8,92;6,6
716;857-16-3520;A;Sao Paulo;Member;Mulher;Acessorios de Moda;71,46;7;25,01;525,23;3/28/2019;16:06;PIX;500,22;4,761904762;25,011;4,5
717;482-17-1179;A;Sao Paulo;Member;Homem;Acessorios eletronicos;11,94;3;1,79;37,61;1/19/2019;12:47;Cartao de Credito;35,82;4,761904762;1,791;8,1
718;788-21-5741;A;Sao Paulo;Normal;Homem;Acessorios de Moda;45,38;3;6,81;142,95;2/17/2019;13:34;Cartao de Credito;136,14;4,761904762;6,807;7,2
719;821-14-9046;B;Mogi das Cruzes;Member;Mulher;Acessorios de Moda;17,48;6;5,24;110,12;1/18/2019;15:04;Cartao de Credito;104,88;4,761904762;5,244;6,1
720;418-05-0656;B;Mogi das Cruzes;Normal;Mulher;Acessorios de Moda;25,56;7;8,95;187,87;02/02/2019;20:42;Dinheiro;178,92;4,761904762;8,946;7,1
721;678-79-0726;C;Guarulhos;Member;Mulher;Esportes e viagens;90,63;9;40,78;856,45;1/18/2019;15:28;Dinheiro;815,67;4,761904762;40,7835;5,1
722;776-68-1096;B;Mogi das Cruzes;Normal;Homem;Casa e estilo de vida;44,12;3;6,62;138,98;3/18/2019;13:45;Cartao de Credito;132,36;4,761904762;6,618;7,9
723;592-46-1692;C;Guarulhos;Member;Mulher;Alimentos e bebidas;36,77;7;12,87;270,26;01/11/2019;20:10;Dinheiro;257,39;4,761904762;12,8695;7,4
724;434-35-9162;B;Mogi das Cruzes;Member;Homem;Alimentos e bebidas;23,34;4;4,67;98,03;02/04/2019;18:53;PIX;93,36;4,761904762;4,668;7,4
725;149-14-0304;C;Guarulhos;Member;Mulher;Saude e beleza;28,5;8;11,4;239,4;02/06/2019;14:24;Dinheiro;228;4,761904762;11,4;6,6
726;442-44-6497;C;Guarulhos;Member;Homem;Casa e estilo de vida;55,57;3;8,34;175,05;01/08/2019;11:42;Cartao de Credito;166,71;4,761904762;8,3355;5,9
727;174-64-0215;B;Mogi das Cruzes;Normal;Homem;Esportes e viagens;69,74;10;34,87;732,27;03/05/2019;17:49;Cartao de Credito;697,4;4,761904762;34,87;8,9
728;210-74-9613;C;Guarulhos;Normal;Homem;Acessorios de Moda;97,26;4;19,45;408,49;3/16/2019;15:33;PIX;389,04;4,761904762;19,452;6,8
729;299-29-0180;B;Mogi das Cruzes;Member;Mulher;Casa e estilo de vida;52,18;7;18,26;383,52;03/09/2019;10:54;Dinheiro;365,26;4,761904762;18,263;9,3
730;247-11-2470;A;Sao Paulo;Member;Mulher;Acessorios de Moda;22,32;4;4,46;93,74;03/01/2019;16:23;Cartao de Credito;89,28;4,761904762;4,464;4,4
731;635-28-5728;A;Sao Paulo;Normal;Homem;Saude e beleza;56;3;8,4;176,4;2/28/2019;19:33;PIX;168;4,761904762;8,4;4,8
732;756-49-0168;A;Sao Paulo;Member;Homem;Acessorios de Moda;19,7;1;0,99;20,69;02/08/2019;11:39;PIX;19,7;4,761904762;0,985;9,5
733;438-23-1242;B;Mogi das Cruzes;Normal;Homem;Acessorios eletronicos;75,88;7;26,56;557,72;1/24/2019;10:38;PIX;531,16;4,761904762;26,558;8,9
734;238-45-6950;B;Mogi das Cruzes;Member;Homem;Alimentos e bebidas;53,72;1;2,69;56,41;03/01/2019;20:03;PIX;53,72;4,761904762;2,686;6,4
735;607-65-2441;C;Guarulhos;Member;Homem;Saude e beleza;81,95;10;40,98;860,48;03/10/2019;12:39;Cartao de Credito;819,5;4,761904762;40,975;6
736;386-27-7606;C;Guarulhos;Member;Mulher;Casa e estilo de vida;81,2;7;28,42;596,82;3/23/2019;15:59;Cartao de Credito;568,4;4,761904762;28,42;8,1
737;137-63-5492;C;Guarulhos;Normal;Homem;Acessorios eletronicos;58,76;10;29,38;616,98;1/29/2019;14:26;PIX;587,6;4,761904762;29,38;9
738;197-77-7132;B;Mogi das Cruzes;Member;Homem;Acessorios eletronicos;91,56;8;36,62;769,1;01/12/2019;18:22;PIX;732,48;4,761904762;36,624;6
739;805-86-0265;A;Sao Paulo;Normal;Homem;Casa e estilo de vida;93,96;9;42,28;887,92;3/20/2019;11:32;Dinheiro;845,64;4,761904762;42,282;9,8
740;733-29-1227;C;Guarulhos;Normal;Homem;Casa e estilo de vida;55,61;7;19,46;408,73;3/23/2019;12:41;Dinheiro;389,27;4,761904762;19,4635;8,5
741;451-73-2711;C;Guarulhos;Normal;Homem;Alimentos e bebidas;84,83;1;4,24;89,07;1/14/2019;15:20;PIX;84,83;4,761904762;4,2415;8,8
742;373-14-0504;A;Sao Paulo;Member;Mulher;Esportes e viagens;71,63;2;7,16;150,42;02/12/2019;14:33;PIX;143,26;4,761904762;7,163;8,8
743;546-80-2899;A;Sao Paulo;Member;Homem;Casa e estilo de vida;37,69;2;3,77;79,15;2/20/2019;15:29;PIX;75,38;4,761904762;3,769;9,5
744;345-68-9016;C;Guarulhos;Member;Mulher;Esportes e viagens;31,67;8;12,67;266,03;01/02/2019;16:19;Cartao de Credito;253,36;4,761904762;12,668;5,6
745;390-17-5806;C;Guarulhos;Member;Mulher;Alimentos e bebidas;38,42;1;1,92;40,34;02/02/2019;16:33;Dinheiro;38,42;4,761904762;1,921;8,6
746;457-13-1708;B;Mogi das Cruzes;Member;Homem;Acessorios de Moda;65,23;10;32,62;684,92;01/08/2019;19:07;Cartao de Credito;652,3;4,761904762;32,615;5,2
747;664-14-2882;C;Guarulhos;Member;Mulher;Casa e estilo de vida;10,53;5;2,63;55,28;1/30/2019;14:43;Cartao de Credito;52,65;4,761904762;2,6325;5,8
748;487-79-6868;B;Mogi das Cruzes;Member;Mulher;Casa e estilo de vida;12,29;9;5,53;116,14;3/26/2019;19:28;Cartao de Credito;110,61;4,761904762;5,5305;8
749;314-23-4520;C;Guarulhos;Member;Homem;Saude e beleza;81,23;7;28,43;597,04;1/15/2019;20:44;Dinheiro;568,61;4,761904762;28,4305;9
750;210-30-7976;B;Mogi das Cruzes;Member;Mulher;Acessorios de Moda;22,32;4;4,46;93,74;3/14/2019;11:16;PIX;89,28;4,761904762;4,464;4,1
751;585-86-8361;A;Sao Paulo;Normal;Mulher;Alimentos e bebidas;27,28;5;6,82;143,22;02/03/2019;10:31;Cartao de Credito;136,4;4,761904762;6,82;8,6
752;807-14-7833;A;Sao Paulo;Member;Mulher;Acessorios eletronicos;17,42;10;8,71;182,91;2/22/2019;12:30;PIX;174,2;4,761904762;8,71;7
753;775-72-1988;B;Mogi das Cruzes;Normal;Homem;Casa e estilo de vida;73,28;5;18,32;384,72;1/24/2019;15:05;PIX;366,4;4,761904762;18,32;8,4
754;288-38-3758;C;Guarulhos;Member;Mulher;Acessorios de Moda;84,87;3;12,73;267,34;1/25/2019;18:30;PIX;254,61;4,761904762;12,7305;7,4
755;652-43-6591;A;Sao Paulo;Normal;Mulher;Acessorios de Moda;97,29;8;38,92;817,24;03/09/2019;13:18;Cartao de Credito;778,32;4,761904762;38,916;6,2
756;785-96-0615;B;Mogi das Cruzes;Member;Mulher;Acessorios eletronicos;35,74;8;14,3;300,22;2/17/2019;15:28;PIX;285,92;4,761904762;14,296;4,9
757;406-46-7107;A;Sao Paulo;Normal;Mulher;Casa e estilo de vida;96,52;6;28,96;608,08;01/11/2019;11:52;Dinheiro;579,12;4,761904762;28,956;4,5
758;250-17-5703;A;Sao Paulo;Member;Homem;Alimentos e bebidas;18,85;10;9,43;197,93;2/27/2019;18:24;PIX;188,5;4,761904762;9,425;5,6
759;156-95-3964;A;Sao Paulo;Normal;Mulher;Alimentos e bebidas;55,39;4;11,08;232,64;3/25/2019;15:19;PIX;221,56;4,761904762;11,078;8
760;842-40-8179;B;Mogi das Cruzes;Member;Mulher;Alimentos e bebidas;77,2;10;38,6;810,6;02/11/2019;10:38;Cartao de Credito;772;4,761904762;38,6;5,6
761;525-09-8450;B;Mogi das Cruzes;Normal;Homem;Acessorios eletronicos;72,13;10;36,07;757,37;1/31/2019;15:12;Cartao de Credito;721,3;4,761904762;36,065;4,2
762;410-67-1709;A;Sao Paulo;Member;Mulher;Acessorios de Moda;63,88;8;25,55;536,59;1/20/2019;17:48;PIX;511,04;4,761904762;25,552;9,9
763;587-73-4862;A;Sao Paulo;Member;Mulher;Saude e beleza;10,69;5;2,67;56,12;3/26/2019;11:07;PIX;53,45;4,761904762;2,6725;7,6
764;787-87-2010;A;Sao Paulo;Member;Homem;Saude e beleza;55,5;4;11,1;233,1;1/20/2019;15:48;Cartao de Credito;222;4,761904762;11,1;6,6
765;593-14-4239;B;Mogi das Cruzes;Normal;Mulher;Casa e estilo de vida;95,46;8;38,18;801,86;03/05/2019;19:40;PIX;763,68;4,761904762;38,184;4,7
766;801-88-0346;C;Guarulhos;Normal;Mulher;Acessorios de Moda;76,06;3;11,41;239,59;01/05/2019;20:30;Cartao de Credito;228,18;4,761904762;11,409;9,8
767;388-76-2555;B;Mogi das Cruzes;Normal;Homem;Esportes e viagens;13,69;6;4,11;86,25;2/13/2019;13:59;Dinheiro;82,14;4,761904762;4,107;6,3
768;711-31-1234;B;Mogi das Cruzes;Normal;Mulher;Acessorios eletronicos;95,64;4;19,13;401,69;3/16/2019;18:51;Dinheiro;382,56;4,761904762;19,128;7,9
769;886-54-6089;A;Sao Paulo;Normal;Mulher;Casa e estilo de vida;11,43;6;3,43;72,01;1/15/2019;17:24;Dinheiro;68,58;4,761904762;3,429;7,7
770;707-32-7409;B;Mogi das Cruzes;Member;Mulher;Esportes e viagens;95,54;4;19,11;401,27;2/26/2019;11:58;PIX;382,16;4,761904762;19,108;4,5
771;759-98-4285;C;Guarulhos;Member;Mulher;Saude e beleza;85,87;7;30,05;631,14;2/27/2019;19:01;Cartao de Credito;601,09;4,761904762;30,0545;8
772;201-63-8275;C;Guarulhos;Member;Mulher;Esportes e viagens;67,99;7;23,8;499,73;2/17/2019;16:50;PIX;475,93;4,761904762;23,7965;5,7
773;471-06-8611;C;Guarulhos;Normal;Mulher;Alimentos e bebidas;52,42;1;2,62;55,04;02/06/2019;10:22;Cartao de Credito;52,42;4,761904762;2,621;6,3
774;200-16-5952;C;Guarulhos;Member;Homem;Alimentos e bebidas;65,65;2;6,57;137,87;1/17/2019;16:46;Dinheiro;131,3;4,761904762;6,565;6
775;120-54-2248;B;Mogi das Cruzes;Normal;Mulher;Alimentos e bebidas;28,86;5;7,22;151,52;1/22/2019;18:08;Cartao de Credito;144,3;4,761904762;7,215;8
776;102-77-2261;C;Guarulhos;Member;Homem;Saude e beleza;65,31;7;22,86;480,03;03/05/2019;18:02;Cartao de Credito;457,17;4,761904762;22,8585;4,2
777;875-31-8302;B;Mogi das Cruzes;Normal;Homem;Esportes e viagens;93,38;1;4,67;98,05;01/03/2019;13:07;Dinheiro;93,38;4,761904762;4,669;9,6
778;102-06-2002;C;Guarulhos;Member;Homem;Esportes e viagens;25,25;5;6,31;132,56;3/20/2019;17:52;Dinheiro;126,25;4,761904762;6,3125;6,1
779;457-94-0464;B;Mogi das Cruzes;Member;Homem;Acessorios eletronicos;87,87;9;39,54;830,37;1/31/2019;20:32;PIX;790,83;4,761904762;39,5415;5,6
780;629-42-4133;C;Guarulhos;Normal;Homem;Saude e beleza;21,8;8;8,72;183,12;2/19/2019;19:24;Dinheiro;174,4;4,761904762;8,72;8,3
781;534-53-3526;A;Sao Paulo;Normal;Mulher;Esportes e viagens;94,76;4;18,95;397,99;02/11/2019;16:06;PIX;379,04;4,761904762;18,952;7,8
782;307-04-2070;A;Sao Paulo;Member;Mulher;Acessorios de Moda;30,62;1;1,53;32,15;02/05/2019;14:14;Cartao de Credito;30,62;4,761904762;1,531;4,1
783;468-99-7231;C;Guarulhos;Normal;Mulher;Casa e estilo de vida;44,01;8;17,6;369,68;03/03/2019;17:36;Dinheiro;352,08;4,761904762;17,604;8,8
784;516-77-6464;C;Guarulhos;Member;Mulher;Saude e beleza;10,16;5;2,54;53,34;2/24/2019;13:08;PIX;50,8;4,761904762;2,54;4,1
785;404-91-5964;A;Sao Paulo;Normal;Homem;Acessorios eletronicos;74,58;7;26,1;548,16;02/04/2019;16:09;Cartao de Credito;522,06;4,761904762;26,103;9
786;886-77-9084;C;Guarulhos;Normal;Homem;Acessorios eletronicos;71,89;8;28,76;603,88;2/19/2019;11:33;PIX;575,12;4,761904762;28,756;5,5
787;790-38-4466;C;Guarulhos;Normal;Mulher;Saude e beleza;10,99;5;2,75;57,7;1/23/2019;10:18;Cartao de Credito;54,95;4,761904762;2,7475;9,3
788;704-10-4056;C;Guarulhos;Member;Homem;Saude e beleza;60,47;3;9,07;190,48;1/14/2019;10:55;Cartao de Credito;181,41;4,761904762;9,0705;5,6
789;497-37-6538;A;Sao Paulo;Normal;Homem;Esportes e viagens;58,91;7;20,62;432,99;1/17/2019;15:15;PIX;412,37;4,761904762;20,6185;9,7
790;651-96-5970;A;Sao Paulo;Normal;Homem;Acessorios de Moda;46,41;1;2,32;48,73;03/03/2019;20:06;Cartao de Credito;46,41;4,761904762;2,3205;4
791;400-80-4065;C;Guarulhos;Member;Homem;Saude e beleza;68,55;4;13,71;287,91;2/15/2019;20:21;Cartao de Credito;274,2;4,761904762;13,71;9,2
792;744-16-7898;B;Mogi das Cruzes;Normal;Mulher;Casa e estilo de vida;97,37;10;48,69;1022,39;1/15/2019;13:48;Cartao de Credito;973,7;4,761904762;48,685;4,9
793;263-12-5321;A;Sao Paulo;Member;Homem;Acessorios eletronicos;92,6;7;32,41;680,61;2/27/2019;12:52;Cartao de Credito;648,2;4,761904762;32,41;9,3
794;702-72-0487;A;Sao Paulo;Normal;Mulher;Acessorios eletronicos;46,61;2;4,66;97,88;2/26/2019;12:28;Cartao de Credito;93,22;4,761904762;4,661;6,6
795;605-83-1050;B;Mogi das Cruzes;Normal;Homem;Acessorios de Moda;27,18;2;2,72;57,08;3/15/2019;16:26;PIX;54,36;4,761904762;2,718;4,3
